panel_id,target_id,model_id,training_cutoff,confirmation_publication_date,exposure_category,exposure_reason
human-domainome-v1,P54727_PF00627_361,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P54821_PF00046_96,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P55072_PF02359_26,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P55895_PF13341_415,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P56915_PF00046_162,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P57071_PF00096_1085,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P60002_PF05129_3,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P60321_PF05741_63,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P61024_PF01111_1,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P61086_PF00627_158,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P61960_PF03671_4,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P62993_PF00018_159,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P67809_PF00313_52,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P78352_PF00595_157,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P78352_PF00595_309,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P78352_PF00595_60,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P78424_PF00046_609,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P78545_PF02198_50,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P78563_PF00035_80,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P82979_PF02037_3,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,P98175_PF00641_214,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q00839_PF02037_6,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q00987_PF00641_299,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q01543_PF02198_116,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q01826_PF02376_371,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q01826_PF02376_494,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q01826_PF16557_178,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q01851_PF00157_266,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q01860_PF00157_134,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q03052_PF00157_247,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q03181_PF00105_71,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q05066_PF00505_61,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q05195_PF00010_58,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q05655_PF00130_228,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q06187_PF00018_215,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q06546_PF02198_172,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q06787_PF00013_217,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q06945_PF00505_60,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q08881_PF00018_172,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q12824_PF04855_181,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q12830_PF00628_2862,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q12837_PF00157_256,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q12873_PF00628_374,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q12899_PF00643_97,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q12929_PF00018_533,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q12929_PF18016_720,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q12965_PF00018_1051,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q13009_PF00595_843,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q13148_PF18694_5,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q13163_PF00564_15,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q13263_PF00628_620,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q13368_PF00595_132,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q13424_PF00595_79,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q13472_PF06839_812,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q13472_PF06839_896,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q13501_PF00569_120,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q13501_PF16577_389,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q13526_PF00397_1,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q13642_PF00412_160,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q13642_PF00412_99,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q13813_PF13499_2327,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q14151_PF02037_27,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q14160_PF00595_857,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q14192_PF00412_38,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q14202_PF06467_350,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q14202_PF06467_405,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q14839_PF00385_623,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q14839_PF00628_365,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q14839_PF00628_444,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q14863_PF00157_139,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q14995_PF00105_103,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q14CM0_PF00595_75,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q14CS0_PF00789_256,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q15319_PF00157_185,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q15365_PF00013_278,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q15424_PF02037_26,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q15475_PF00046_131,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q15554_PF00249_489,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q15699_PF00046_134,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q15811_PF00018_1003,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q15811_PF00018_1156,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q15811_PF00018_909,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q15811_PF07653_1003,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q15911_PF00046_2244,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q15911_PF00046_2643,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q15942_PF00412_504,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q1KMD3_PF02037_1,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q2Q1W2_PF00643_274,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q5F1R6_PF12171_315,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q5HYK7_PF00018_664,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q5SQQ9_PF00046_102,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q5TCQ9_PF00397_287,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q5U5Q3_PF00013_325,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q5VTD9_PF00096_221,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q5VVJ2_PF00249_120,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q5VWI1_PF01846_448,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q68DC2_PF00536_774,vespag,2023,2024-12-10,known,model configuration documents known training exposure
human-domainome-v1,Q6NWY9_PF01846_274,vespag,2023,2024-12-10,known,model configuration documents known training exposure
